,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
158,"X Missing U","Dayang Nurfaizah",51096,https://open.spotify.com/track/0yAJNbCBZ2amkArXpw18gB
159,"Stay With Me",CHANYEOL,50783,https://open.spotify.com/track/1POlsQls16ppLPVmr4FGLt
160,"Rewrite The Stars","Zac Efron",50494,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
161,"Beautiful (feat. Camila Cabello)",Bazzi,50450,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
162,"Cinta Sejati","Bunga Citra Lestari",50372,https://open.spotify.com/track/7zoWyFMR4t8m4CWSmTAois
163,Daechwita,"Agust D",50186,https://open.spotify.com/track/0H4ugk6rhnXmTl47ayy9O5
164,"la la la that’s how it goes",HONNE,50140,https://open.spotify.com/track/5Pw4Q2Z2NttJtISFFxe9MK
165,"Modern Loneliness",Lauv,50034,https://open.spotify.com/track/1eyek0KJEh2v5HQ9uQSybb
166,"Secret Story of the Swan",IZ*ONE,49962,https://open.spotify.com/track/3FARQP8fA49bSsTWjNyWmY
167,Happier,Marshmello,49929,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
168,"On My Way","Alan Walker",49493,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
169,"Trampoline (with ZAYN)",SHAED,49284,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
170,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",49166,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
171,"Just the Way You Are","Bruno Mars",49069,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
172,"Tentang Rahsia - From ""Adellea Sofea"" Soundtrack",Judika,49058,https://open.spotify.com/track/5qCv2UZzYpjAUUUSHqOKuI
173,Daisies,"Katy Perry",49044,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
174,"Goodbyes (feat. Young Thug)","Post Malone",48966,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
175,"Malibu Nights",LANY,48859,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl
176,"Mungkin Nanti",Peterpan,48837,https://open.spotify.com/track/1hEHhT0DQMOPUcV6UP1cos
177,"Something Just Like This","The Chainsmokers",48781,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
178,Telephone,EXO-SC,48461,https://open.spotify.com/track/6ksOaijLwaSWTVRtPgakt0
179,Closer,"The Chainsmokers",48136,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
180,"Fly Me to the Moon","The Macarons Project",47657,https://open.spotify.com/track/0YBNpbrmpZdFRT0NFqii5C
181,"Dancing With Your Ghost","Sasha Sloan",47472,https://open.spotify.com/track/1TQXIltqoZ5XXyfCbAeSQQ
182,"Get You The Moon (feat. Snøw)",Kina,47464,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
183,"Lucid Dreams","Juice WRLD",47321,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
184,怎麼了,"Eric Chou",47285,https://open.spotify.com/track/5cU1O9P0EDA0rPkPDykhIm
185,"Feel Special",TWICE,47165,https://open.spotify.com/track/2HtcPHFdo7eu4Ilbvb0BVI
186,"We are Bulletproof : the Eternal",BTS,47128,https://open.spotify.com/track/44WLOqH7QayQOQdeUHeKUK
187,"Make It Right (feat. Lauv)",BTS,47049,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
188,"Scars To Your Beautiful","Alessia Cara",47022,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
189,"I Love You 3000","Stephanie Poetri",46620,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
190,FANCY,TWICE,46527,https://open.spotify.com/track/0W5hTAWn8Tq0Qfhg1XP3YW
191,"Love Someone","Lukas Graham",46480,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
192,Euphoria,BTS,46480,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
193,"when the party's over","Billie Eilish",46199,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
194,Selamanya,Usop,46087,https://open.spotify.com/track/59ylYd7DKIWLkNyTVvzUli
195,Sakit,Achey,45831,https://open.spotify.com/track/2K3WGaVIBOGzrrnNVMkJPq
196,"Sweet but Psycho","Ava Max",45766,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
197,"I'm Yours","Jason Mraz",45532,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
198,Selfish,"Madison Beer",45458,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
199,Pulang,Insomniacks,45346,https://open.spotify.com/track/1DVHCvTwuwtZrpYDV4irH5
200,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,45303,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
